,level_0,Unnamed: 0,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name,index,p_hint,p_nothing,p_encourage,p_question,model_round
82,84,192,191,2020-11-10 17:58:26.988163+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,It worked,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,,-1.0,-1.0,-1.0,-0.057269703289677176,-1.0,0.0,model-11-10-2020-17:37:42-PST-2.meta,82,0.183,0.262,0.508,0.047,3
83,85,193,192,2020-11-10 17:59:06.589363+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,We have to figure out the height first.,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,-1.0,-1.0,-1.0,-0.03161267732426565,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,83,0.179,0.266,0.508,0.047,3
84,86,194,193,2020-11-10 17:59:18.329891+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,ok,:),51,nothing,True,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,84,0.107,0.165,0.535,0.193,3
85,87,195,194,2020-11-10 18:00:40.175434+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,I think the answer is 3chocolates for the height.,You’re doing a great job so far. Just keep trying!,74,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,85,0.057,0.431,0.491,0.021,3
86,88,196,199,2020-11-10 18:01:53.739717+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,We got the first one right!,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,True,-0.6666666666666666,-1.0,-1.0,-0.03161267732426565,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,86,0.264,0.252,0.427,0.057,3
87,89,197,200,2020-11-10 18:02:05.830589+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,yeah,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,-0.6666666666666666,1.0,-1.0,-0.1440913002571792,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,87,0.121,0.156,0.458,0.265,3
88,90,198,201,2020-11-10 18:03:38.104569+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,We got another one correct!,You’re doing a great job so far. Just keep trying!,74,encourage,True,-0.3333333333333333,-1.0,-1.0,-0.03161267732426565,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,88,0.37,0.239,0.322,0.069,3
89,91,199,195,2020-11-10 18:03:57.229932+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Thank you,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,0.42800000000000016,-1.0,-0.03507275024388678,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,89,0.164,0.176,0.45,0.21,3
90,92,200,196,2020-11-10 18:05:25.378452+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,We got the 3rd one right!,:),51,nothing,True,0.0,-1.0,-1.0,-0.03161267732426565,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,90,0.482,0.219,0.215,0.084,3
91,93,201,197,2020-11-10 18:05:50.676051+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Let's keep thinking.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,-0.042566610861204834,-1.0,0.11,model-11-10-2020-17:37:42-PST-2.meta,91,0.484,0.22,0.212,0.084,3
92,94,202,198,2020-11-10 18:06:16.535085+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Ok.,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,True,0.0,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,92,0.152,0.131,0.294,0.423,3
93,95,203,202,2020-11-10 18:07:32.622335+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,We got another one right!,:),51,nothing,True,0.3333333333333333,-1.0,-1.0,-0.03161267732426565,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,93,0.578,0.194,0.143,0.085,3
94,96,204,203,2020-11-10 18:08:21.160479+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Do you think we multiply or divide.,:),51,nothing,True,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,94,0.224,0.451,0.243,0.082,3
95,97,205,204,2020-11-10 18:10:34.649931+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,ok,:),51,nothing,True,0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta,95,0.172,0.105,0.167,0.556,3
96,98,206,205,2020-11-10 18:10:57.353164+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Also we got another one right!,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,True,0.6666666666666666,-1.0,-1.0,-0.03161267732426565,-1.0,0.11,model-11-10-2020-17:37:42-PST-2.meta,96,0.681,0.137,0.097,0.085,3
97,99,207,206,2020-11-10 18:11:28.777267+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,smaller.,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,True,0.6666666666666666,-1.0,-1.0,-0.20563250907381925,-1.0,0.11,model-11-10-2020-17:37:42-PST-2.meta,97,0.718,0.108,0.089,0.085,3
98,100,208,207,2020-11-10 18:11:59.858813+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Ok.Thanks for the hint!,:),51,nothing,True,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.048,model-11-10-2020-17:37:42-PST-2.meta,98,0.318,0.401,0.191,0.09,3
99,101,209,208,2020-11-10 18:36:28.121842+00:00,202,0.0,-0.25,3,-0.2777777777777778,True,300?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-1.0,0.01,model-11-10-2020-17:37:42-PST-2.meta,99,0.947,0.015,0.026,0.012,3
100,102,210,210,2020-11-10 18:36:39.485176+00:00,202,0.0,-0.25,3,-0.2777777777777778,True,300?,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-1.0,-1.0,2.984,model-11-10-2020-17:37:42-PST-2.meta,100,0.947,0.015,0.026,0.012,3
101,136,244,215,2020-11-10 23:19:10.322867+00:00,227,1.0,1.0,0,-0.5555555555555556,True,help,:),51,nothing,,-0.6666666666666666,1.0,-1.0,1.0,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta,101,0.121,0.328,0.362,0.189,3
102,137,245,216,2020-11-10 23:19:17.628323+00:00,227,1.0,1.0,0,-0.5555555555555556,True,nooooo,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,-0.6666666666666666,-1.0,-1.0,-0.2935508164120638,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta,102,0.822,0.076,0.079,0.023,3
103,138,246,217,2020-11-10 23:19:32.844643+00:00,227,1.0,1.0,0,-0.5555555555555556,True,'elp me uglyface,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-0.03887937280237075,-0.8,0.01,model-11-10-2020-20:35:50-PST-2.meta,103,0.757,0.108,0.108,0.027,3
104,139,247,218,2020-11-10 23:19:42.631459+00:00,227,1.0,1.0,0,-0.5555555555555556,True,yeah yeah ok,Hm... let's keep thinking!,88,question,,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta,104,0.223,0.181,0.274,0.322,3
105,140,248,219,2020-11-10 23:19:49.658776+00:00,227,1.0,1.0,0,-0.5555555555555556,True,YOURE not thinking,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,-0.04149084729483255,-0.8,0.01,model-11-10-2020-20:35:50-PST-2.meta,105,0.762,0.104,0.107,0.027,3
106,141,249,220,2020-11-10 23:20:15.674519+00:00,227,1.0,1.0,0,-0.5555555555555556,True,thanks a lot uglyface,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,0.18400000000000016,-1.0,-0.05838979657075105,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,106,0.419,0.164,0.242,0.175,3
107,142,250,211,2020-11-10 23:20:27.428140+00:00,227,1.0,1.0,0,-0.5555555555555556,True,wait,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.10850283613908096,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,107,0.77,0.102,0.101,0.027,3
108,143,251,212,2020-11-10 23:20:35.403342+00:00,227,1.0,1.0,0,-0.5555555555555556,True,but in that picture theres a space at the right,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.04607119925691239,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,108,0.743,0.119,0.108,0.03,3
109,144,252,213,2020-11-10 23:20:38.024634+00:00,227,1.0,1.0,0,-0.5555555555555556,True,ughhhhh,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-1.0,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,109,0.9,0.035,0.043,0.022,3
110,145,253,221,2020-11-10 23:20:42.754178+00:00,227,1.0,1.0,0,-0.5555555555555556,True,that is NOT five,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.04149084729483255,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,110,0.741,0.121,0.107,0.031,3
111,146,254,214,2020-11-10 23:20:48.705150+00:00,227,1.0,1.0,0,-0.5555555555555556,True,its 5.5,You’re doing a great job so far. Just keep trying!,74,encourage,,-0.6666666666666666,-1.0,-1.0,-0.15751746102551145,-0.7,0.0,model-11-10-2020-20:35:50-PST-2.meta,111,0.787,0.093,0.094,0.026,3
112,147,255,222,2020-11-10 23:20:51.826993+00:00,227,1.0,1.0,0,-0.5555555555555556,True,MEANIEE,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-1.0,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta,112,0.9,0.035,0.043,0.022,3
113,148,256,223,2020-11-10 23:22:11.327774+00:00,227,1.0,1.0,0,-0.5555555555555556,True,i dont like this move the choco around thing,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-0.536,1.0,-1.0,0.01,model-11-10-2020-20:35:50-PST-2.meta,113,0.699,0.177,0.074,0.05,3
114,149,257,224,2020-11-10 23:22:19.052882+00:00,227,1.0,1.0,0,-0.5555555555555556,True,its innacurate,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,-0.15751746102551145,-1.0,0.01,model-11-10-2020-20:35:50-PST-2.meta,114,0.911,0.036,0.03,0.023,3
115,150,258,225,2020-11-10 23:22:37.467761+00:00,227,1.0,1.0,0,-0.5555555555555556,True,i never asked for a hint uglyface,Hm... let's keep thinking!,88,question,,0.3333333333333333,-1.0,-1.0,1.0,-0.9,-0.13,model-11-10-2020-20:35:50-PST-2.meta,115,0.709,0.16,0.082,0.049,3
116,151,259,226,2020-11-11 00:17:34.925857+00:00,230,1.0,0.0,3,-0.3333333333333333,True,cool!,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,1.0,-1.0,-0.14831368996381156,-1.0,0.11,model-11-10-2020-20:35:50-PST-2.meta,116,0.582,0.074,0.167,0.177,3
117,152,260,160,2020-11-11 00:20:04.229006+00:00,230,1.0,0.0,3,-0.3333333333333333,True,how do we find out how to do this?,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.7,2.987,model-11-10-2020-20:35:50-PST-2.meta,117,0.668,0.147,0.166,0.019,3
118,153,261,227,2020-11-11 01:00:03.665914+00:00,231,-1.0,1.0,0,-0.6111111111111112,True,?,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.0,model-11-10-2020-20:35:50-PST-2.meta,118,0.809,0.048,0.077,0.066,3
119,154,262,228,2020-11-11 19:26:43.859264+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can I go to the bathroom,:),51,nothing,True,-1.0,-1.0,-1.0,-0.03631975872291016,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta,119,0.472,0.147,0.369,0.012,4
120,155,263,229,2020-11-11 19:26:55.001729+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta,120,0.549,0.144,0.293,0.014,4
121,156,264,230,2020-11-11 19:27:08.625079+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you help me,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,-1.0,-0.05200000000000005,-1.0,1.0,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta,121,0.124,0.31,0.552,0.014,4
122,157,265,231,2020-11-11 19:30:05.311507+00:00,233,0.0,0.0,3,-0.7777777777777778,True,please,:),51,nothing,,-1.0,1.0,-1.0,-0.14122125040474465,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta,122,0.216,0.204,0.382,0.198,4
123,158,266,232,2020-11-11 19:30:11.586615+00:00,233,0.0,0.0,3,-0.7777777777777778,True,no!,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,1.0,-0.06320011146530125,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta,123,0.314,0.295,0.376,0.015,4
124,159,267,234,2020-11-11 19:30:23.333467+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I need help,:),51,nothing,True,-1.0,0.46,-1.0,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta,124,0.117,0.324,0.536,0.023,4
125,160,268,235,2020-11-11 19:30:43.280488+00:00,233,0.0,0.0,3,-0.7777777777777778,True,not helpful,:),51,nothing,True,-1.0,-1.0,0.3999999999999999,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta,125,0.108,0.383,0.498,0.011,4
126,161,269,236,2020-11-11 19:30:54.268694+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hi,The people in the village need you! Keep working hard.,85,encourage,,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta,126,0.549,0.144,0.293,0.014,4
127,162,270,237,2020-11-11 19:31:13.440189+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I cant do it,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta,127,0.153,0.294,0.542,0.011,4
128,163,271,238,2020-11-11 19:32:41.353047+00:00,233,0.0,0.0,3,-0.7777777777777778,True,help,:),51,nothing,,-1.0,1.0,-1.0,1.0,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta,128,0.085,0.405,0.46,0.05,4
129,164,272,239,2020-11-11 19:32:56.584275+00:00,233,0.0,0.0,3,-0.7777777777777778,True,Whats your name,This problem doesn’t stand a chance against us!,87,encourage,,-1.0,-1.0,-1.0,-0.10675704111205098,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta,129,0.429,0.167,0.392,0.012,4
130,165,273,233,2020-11-11 19:35:16.686654+00:00,233,0.0,0.0,3,-0.7777777777777778,True,lets brain storm,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,-1.0,-1.0,-1.0,-0.17215529576062882,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta,130,0.454,0.169,0.365,0.012,4
131,166,274,240,2020-11-11 19:36:16.121377+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you give me a clue to solve this problem,:),51,nothing,True,-1.0,-0.698,-0.47600000000000003,-0.03507275024388678,-0.6,0.1,model-11-11-2020-18:50:13-PST-4.meta,131,0.317,0.213,0.456,0.014,4
132,167,275,243,2020-11-11 19:38:33.892006+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I'm stuck,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,-1.0,-1.0,0.3340000000000001,1.0,-0.6,0.1,model-11-11-2020-18:50:13-PST-4.meta,132,0.085,0.424,0.482,0.009,4
133,168,276,241,2020-11-11 19:38:55.784561+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hmmm,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,-1.0,-1.0,-1.0,-0.17455017184164945,-0.6,0.11,model-11-11-2020-18:50:13-PST-4.meta,133,0.456,0.167,0.365,0.012,4
134,169,277,242,2020-11-11 19:40:32.246687+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hmmm,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-0.17455017184164945,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta,134,0.675,0.109,0.203,0.013,4
135,170,278,244,2020-11-11 19:41:14.401698+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you help me please,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,-0.6666666666666666,0.25,-1.0,1.0,-0.9,0.1,model-11-11-2020-18:50:13-PST-4.meta,135,0.159,0.321,0.497,0.023,4
136,171,279,245,2020-11-11 19:42:46.791963+00:00,233,0.0,0.0,3,-0.7777777777777778,True,help,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,1.0,-1.0,1.0,-0.5,0.01,model-11-11-2020-18:50:13-PST-4.meta,136,0.107,0.403,0.415,0.075,4
137,172,280,209,2020-11-11 19:53:12.908736+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hmmm,:),51,nothing,,-0.6666666666666666,-1.0,-1.0,-0.17455017184164945,-0.2,0.0,model-11-11-2020-19:46:19-PST-4.meta,137,0.532,0.188,0.268,0.012,4
138,173,281,246,2020-11-11 19:53:25.129323+00:00,233,0.0,0.0,3,-0.7777777777777778,True,ha,Hm... let's keep thinking!,88,question,True,-0.6666666666666666,1.0,-1.0,-0.3863886844692953,-0.2,0.1,model-11-11-2020-19:46:19-PST-4.meta,138,0.256,0.216,0.29,0.238,4
139,174,282,247,2020-11-11 20:02:30.038467+00:00,233,0.0,0.0,3,-0.7777777777777778,True,help,:),51,nothing,,0.0,1.0,-1.0,1.0,-0.9,0.0,model-11-11-2020-19:46:19-PST-4.meta,139,0.216,0.278,0.333,0.173,4
140,175,283,248,2020-11-11 20:02:49.406815+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I am confused,"You’ve just about got it. Don’t give up, yet!",81,encourage,,0.0,-1.0,0.3940000000000001,1.0,-0.9,2.935,model-11-11-2020-19:46:19-PST-4.meta,140,0.377,0.343,0.266,0.014,4
141,103,211,249,2020-11-12 00:34:31.216277+00:00,208,1.0,0.0,0,-0.1111111111111111,True,i need help,:),51,nothing,True,-1.0,0.46,-1.0,1.0,0.1,0.1,model-11-11-2020-19:46:19-PST-4.meta,141,0.092,0.512,0.36,0.036,4
142,112,220,250,2020-11-12 00:34:40.192261+00:00,209,1.0,-0.5,3,-0.16666666666666666,True,hint please,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,0.3940000000000001,-1.0,1.0,-0.7,0.01,model-11-11-2020-19:46:19-PST-4.meta,142,0.484,0.198,0.261,0.057,4
143,104,212,251,2020-11-12 00:34:41.504683+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,1.0,-1.0,1.0,0.1,0.11,model-11-11-2020-19:46:19-PST-4.meta,143,0.094,0.49,0.334,0.082,4
144,105,213,252,2020-11-12 00:35:15.617615+00:00,208,1.0,0.0,0,-0.1111111111111111,True,i did,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.03631975872291016,0.1,0.01,model-11-11-2020-19:46:19-PST-4.meta,144,0.433,0.26,0.295,0.012,4
145,113,221,253,2020-11-12 00:38:19.802294+00:00,209,1.0,-0.5,3,-0.16666666666666666,True,I need help,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,0.0,0.46,-1.0,1.0,-0.3,2.987,model-11-11-2020-19:46:19-PST-4.meta,145,0.399,0.267,0.269,0.065,4
146,106,214,255,2020-11-12 00:38:37.995954+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,1.0,-0.6,0.01,model-11-11-2020-19:46:19-PST-4.meta,146,0.296,0.237,0.275,0.192,4
147,107,215,254,2020-11-12 00:39:05.129444+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,You’re doing a great job so far. Just keep trying!,74,encourage,,0.0,1.0,-1.0,1.0,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta,147,0.296,0.237,0.275,0.192,4
148,108,216,256,2020-11-12 00:42:00.709152+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,0.0,1.0,-1.0,1.0,-0.3,0.1,model-11-11-2020-19:46:19-PST-4.meta,148,0.268,0.294,0.261,0.177,4
149,109,217,257,2020-11-12 00:42:16.778456+00:00,208,1.0,0.0,0,-0.1111111111111111,True,no help,:),51,nothing,True,0.0,0.10200000000000008,-0.10199999999999998,1.0,-0.3,0.1,model-11-11-2020-19:46:19-PST-4.meta,149,0.293,0.423,0.216,0.068,4
150,110,218,258,2020-11-12 00:42:27.263801+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help',"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,0.0,1.0,-1.0,1.0,-0.3,0.0,model-11-11-2020-19:46:19-PST-4.meta,150,0.268,0.294,0.261,0.177,4
151,111,219,259,2020-11-12 00:44:37.869983+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,1.0,-1.0,1.0,-1.0,-0.042,model-11-11-2020-19:46:19-PST-4.meta,151,0.438,0.129,0.188,0.245,4
