,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name
204,203,2020-11-10 18:08:21.160479+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Do you think we multiply or divide.,:),51,nothing,True,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta
205,204,2020-11-10 18:10:34.649931+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,ok,:),51,nothing,True,0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-11-10-2020-17:37:42-PST-2.meta
206,205,2020-11-10 18:10:57.353164+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Also we got another one right!,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,True,0.6666666666666666,-1.0,-1.0,-0.03161267732426565,-1.0,0.11,model-11-10-2020-17:37:42-PST-2.meta
207,206,2020-11-10 18:11:28.777267+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,smaller.,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,True,0.6666666666666666,-1.0,-1.0,-0.20563250907381925,-1.0,0.11,model-11-10-2020-17:37:42-PST-2.meta
208,207,2020-11-10 18:11:59.858813+00:00,199,-1.0,1.0,0,-0.4444444444444444,True,Ok.Thanks for the hint!,:),51,nothing,True,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.048,model-11-10-2020-17:37:42-PST-2.meta
209,208,2020-11-10 18:36:28.121842+00:00,202,0.0,-0.25,3,-0.2777777777777778,True,300?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-1.0,0.01,model-11-10-2020-17:37:42-PST-2.meta
210,210,2020-11-10 18:36:39.485176+00:00,202,0.0,-0.25,3,-0.2777777777777778,True,300?,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-1.0,-1.0,2.984,model-11-10-2020-17:37:42-PST-2.meta
211,249,2020-11-12 00:34:31.216277+00:00,208,1.0,0.0,0,-0.1111111111111111,True,i need help,:),51,nothing,True,-1.0,0.45999999999999996,-1.0,1.0,0.1,0.1,model-11-11-2020-19:46:19-PST-4.meta
212,251,2020-11-12 00:34:41.504683+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,1.0,-1.0,1.0,0.1,0.11,model-11-11-2020-19:46:19-PST-4.meta
213,252,2020-11-12 00:35:15.617615+00:00,208,1.0,0.0,0,-0.1111111111111111,True,i did,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.036319758722910156,0.1,0.01,model-11-11-2020-19:46:19-PST-4.meta
214,255,2020-11-12 00:38:37.995954+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,1.0,-0.6,0.01,model-11-11-2020-19:46:19-PST-4.meta
215,254,2020-11-12 00:39:05.129444+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,You’re doing a great job so far. Just keep trying!,74,encourage,,0.0,1.0,-1.0,1.0,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
216,256,2020-11-12 00:42:00.709152+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,0.0,1.0,-1.0,1.0,-0.3,0.1,model-11-11-2020-19:46:19-PST-4.meta
217,257,2020-11-12 00:42:16.778456+00:00,208,1.0,0.0,0,-0.1111111111111111,True,no help,:),51,nothing,True,0.0,0.10200000000000009,-0.10199999999999998,1.0,-0.3,0.1,model-11-11-2020-19:46:19-PST-4.meta
218,258,2020-11-12 00:42:27.263801+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help',"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,0.0,1.0,-1.0,1.0,-0.3,0.0,model-11-11-2020-19:46:19-PST-4.meta
219,259,2020-11-12 00:44:37.869983+00:00,208,1.0,0.0,0,-0.1111111111111111,True,help,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,1.0,-1.0,1.0,-1.0,-0.042,model-11-11-2020-19:46:19-PST-4.meta
220,250,2020-11-12 00:34:40.192261+00:00,209,1.0,-0.5,3,-0.16666666666666666,True,hint please,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,0.39400000000000013,-1.0,1.0,-0.7,0.01,model-11-11-2020-19:46:19-PST-4.meta
221,253,2020-11-12 00:38:19.802294+00:00,209,1.0,-0.5,3,-0.16666666666666666,True,I need help,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,0.0,0.45999999999999996,-1.0,1.0,-0.3,2.987,model-11-11-2020-19:46:19-PST-4.meta
222,260,2020-11-12 01:04:32.381003+00:00,210,1.0,-0.75,4,-0.4444444444444444,True,ok thanks!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,1.0,-1.0,-0.10634730232532263,-1.0,4.097,model-11-11-2020-19:46:19-PST-4.meta
223,278,2020-11-12 03:38:40.706467+00:00,211,0.0,1.0,0,-0.8888888888888888,True,mmh,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-0.40172554855060516,-1.0,0.097,model-11-11-2020-19:46:19-PST-4.meta
224,261,2020-11-12 01:27:14.141213+00:00,212,0.0,0.0,3,-0.05555555555555555,True,How many chocolates are there?,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,-1.0,-1.0,-1.0,1.0,-1.0,0.0,model-11-11-2020-19:46:19-PST-4.meta
225,262,2020-11-12 01:28:12.771718+00:00,212,0.0,0.0,3,-0.05555555555555555,True,how do I type my answer?,"If we put our minds together, we can figure this problem out!",77,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,3.1,model-11-11-2020-19:46:19-PST-4.meta
226,263,2020-11-12 01:57:40.446315+00:00,213,-1.0,-0.25,5,-0.8888888888888888,True,can i have pointers?,The people in the village need you! Keep working hard.,85,encourage,True,-1.0,-1.0,-1.0,1.0,-0.8,0.1,model-11-11-2020-19:46:19-PST-4.meta
227,264,2020-11-12 02:02:22.358776+00:00,213,-1.0,-0.25,5,-0.8888888888888888,True,help?,I know we can do this together. Keep thinking!,76,encourage,,0.0,1.0,-1.0,1.0,0.4,5.0,model-11-11-2020-19:46:19-PST-4.meta
228,266,2020-11-12 02:26:16.834913+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,whats lengs mean,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,-0.3333333333333333,-1.0,-1.0,-0.07616983840768476,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
229,267,2020-11-12 02:26:43.410718+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,not helpful,:),51,nothing,,-0.3333333333333333,-1.0,0.3999999999999999,1.0,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
230,265,2020-11-12 02:26:50.542933+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,no,:),51,nothing,,-0.3333333333333333,-1.0,1.0,-0.06320011146530125,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
231,268,2020-11-12 02:26:56.262952+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,no,Hm... let's keep thinking!,88,question,,-0.3333333333333333,-1.0,1.0,-0.06320011146530125,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
232,269,2020-11-12 02:27:03.789588+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,no,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,-0.3333333333333333,-1.0,1.0,-0.06320011146530125,-0.6,0.0,model-11-11-2020-19:46:19-PST-4.meta
233,270,2020-11-12 02:27:31.135671+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,tell me what length means,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.6,0.01,model-11-11-2020-19:46:19-PST-4.meta
234,271,2020-11-12 02:28:03.616094+00:00,214,-1.0,-1.0,4,-0.7777777777777778,True,not helpful,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,0.3999999999999999,1.0,-0.6,3.984,model-11-11-2020-19:46:19-PST-4.meta
235,275,2020-11-12 02:36:19.089690+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,what does it mean when it asks me the height?,"You’ve just about got it. Don’t give up, yet!",81,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-11-11-2020-19:46:19-PST-4.meta
236,272,2020-11-12 02:37:00.508773+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,how do I unhelpful it,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,-1.0,-1.0,-1.0,1.0,-1.0,0.0,model-11-11-2020-19:46:19-PST-4.meta
237,276,2020-11-12 02:38:32.486808+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,what is length?,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,-0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.0,model-11-11-2020-19:46:19-PST-4.meta
238,273,2020-11-12 02:39:27.474518+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,help!,Hm... let's keep thinking!,88,question,,-0.3333333333333333,1.0,-1.0,1.0,-0.8,0.0,model-11-11-2020-19:46:19-PST-4.meta
239,274,2020-11-12 02:41:41.047791+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,do I times it?,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,,0.0,-1.0,-1.0,1.0,-0.9,0.0,model-11-11-2020-19:46:19-PST-4.meta
240,277,2020-11-12 02:43:47.378940+00:00,215,0.0,-0.25,4,-0.16666666666666666,True,ok,Hm... let's keep thinking!,88,question,,0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,4.0,model-11-11-2020-19:46:19-PST-4.meta
241,280,2020-11-12 18:07:54.529801+00:00,219,1.0,0.0,4,-0.7777777777777778,True,Thanks Princess Peacock,You’re super close! Let’s think about this a little more and try again.,75,encourage,True,0.0,0.18400000000000016,-1.0,-0.1528205347590037,-1.0,0.1,model-11-12-2020-17:20:54-PST-5.meta
242,281,2020-11-12 18:09:29.938151+00:00,219,1.0,0.0,4,-0.7777777777777778,True,I need your help Princess peacock,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-0.19400000000000006,-1.0,1.0,-0.8,0.01,model-11-12-2020-17:20:54-PST-5.meta
243,279,2020-11-12 18:10:34.681161+00:00,219,1.0,0.0,4,-0.7777777777777778,True,thanks!,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,0.3333333333333333,1.0,-1.0,-0.1528205347590037,-1.0,4.0840000000000005,model-11-12-2020-17:20:54-PST-5.meta
244,215,2020-11-10 23:19:10.322867+00:00,227,1.0,1.0,0,-0.5555555555555556,True,help,:),51,nothing,,-0.6666666666666666,1.0,-1.0,1.0,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta
245,216,2020-11-10 23:19:17.628323+00:00,227,1.0,1.0,0,-0.5555555555555556,True,nooooo,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,-0.6666666666666666,-1.0,-1.0,-0.2935508164120638,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta
246,217,2020-11-10 23:19:32.844643+00:00,227,1.0,1.0,0,-0.5555555555555556,True,'elp me uglyface,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-0.03887937280237075,-0.8,0.01,model-11-10-2020-20:35:50-PST-2.meta
247,218,2020-11-10 23:19:42.631459+00:00,227,1.0,1.0,0,-0.5555555555555556,True,yeah yeah ok,Hm... let's keep thinking!,88,question,,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-0.8,0.0,model-11-10-2020-20:35:50-PST-2.meta
248,219,2020-11-10 23:19:49.658776+00:00,227,1.0,1.0,0,-0.5555555555555556,True,YOURE not thinking,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,-0.041490847294832545,-0.8,0.01,model-11-10-2020-20:35:50-PST-2.meta
249,220,2020-11-10 23:20:15.674519+00:00,227,1.0,1.0,0,-0.5555555555555556,True,thanks a lot uglyface,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,0.18400000000000016,-1.0,-0.05838979657075105,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
250,211,2020-11-10 23:20:27.428140+00:00,227,1.0,1.0,0,-0.5555555555555556,True,wait,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.10850283613908096,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
251,212,2020-11-10 23:20:35.403342+00:00,227,1.0,1.0,0,-0.5555555555555556,True,but in that picture theres a space at the right,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.04607119925691239,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
252,213,2020-11-10 23:20:38.024634+00:00,227,1.0,1.0,0,-0.5555555555555556,True,ughhhhh,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-1.0,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
253,221,2020-11-10 23:20:42.754178+00:00,227,1.0,1.0,0,-0.5555555555555556,True,that is NOT five,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-0.041490847294832545,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
254,214,2020-11-10 23:20:48.705150+00:00,227,1.0,1.0,0,-0.5555555555555556,True,its 5.5,You’re doing a great job so far. Just keep trying!,74,encourage,,-0.6666666666666666,-1.0,-1.0,-0.15751746102551145,-0.7,0.0,model-11-10-2020-20:35:50-PST-2.meta
255,222,2020-11-10 23:20:51.826993+00:00,227,1.0,1.0,0,-0.5555555555555556,True,MEANIEE,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.6666666666666666,-1.0,-1.0,-1.0,-0.7,0.01,model-11-10-2020-20:35:50-PST-2.meta
256,223,2020-11-10 23:22:11.327774+00:00,227,1.0,1.0,0,-0.5555555555555556,True,i dont like this move the choco around thing,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-0.536,1.0,-1.0,0.01,model-11-10-2020-20:35:50-PST-2.meta
257,224,2020-11-10 23:22:19.052882+00:00,227,1.0,1.0,0,-0.5555555555555556,True,its innacurate,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,-0.15751746102551145,-1.0,0.01,model-11-10-2020-20:35:50-PST-2.meta
258,225,2020-11-10 23:22:37.467761+00:00,227,1.0,1.0,0,-0.5555555555555556,True,i never asked for a hint uglyface,Hm... let's keep thinking!,88,question,,0.3333333333333333,-1.0,-1.0,1.0,-0.9,-0.13,model-11-10-2020-20:35:50-PST-2.meta
259,226,2020-11-11 00:17:34.925857+00:00,230,1.0,0.0,3,-0.3333333333333333,True,cool!,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,1.0,-1.0,-0.14831368996381156,-1.0,0.11,model-11-10-2020-20:35:50-PST-2.meta
260,160,2020-11-11 00:20:04.229006+00:00,230,1.0,0.0,3,-0.3333333333333333,True,how do we find out how to do this?,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.7,2.987,model-11-10-2020-20:35:50-PST-2.meta
261,227,2020-11-11 01:00:03.665914+00:00,231,-1.0,1.0,0,-0.6111111111111112,True,?,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.0,model-11-10-2020-20:35:50-PST-2.meta
262,228,2020-11-11 19:26:43.859264+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can I go to the bathroom,:),51,nothing,True,-1.0,-1.0,-1.0,-0.036319758722910156,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta
263,229,2020-11-11 19:26:55.001729+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta
264,230,2020-11-11 19:27:08.625079+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you help me,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,-1.0,-0.052000000000000046,-1.0,1.0,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta
265,231,2020-11-11 19:30:05.311507+00:00,233,0.0,0.0,3,-0.7777777777777778,True,please,:),51,nothing,,-1.0,1.0,-1.0,-0.14122125040474465,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta
266,232,2020-11-11 19:30:11.586615+00:00,233,0.0,0.0,3,-0.7777777777777778,True,no!,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,1.0,-0.06320011146530125,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta
267,234,2020-11-11 19:30:23.333467+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I need help,:),51,nothing,True,-1.0,0.45999999999999996,-1.0,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta
268,235,2020-11-11 19:30:43.280488+00:00,233,0.0,0.0,3,-0.7777777777777778,True,not helpful,:),51,nothing,True,-1.0,-1.0,0.3999999999999999,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta
269,236,2020-11-11 19:30:54.268694+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hi,The people in the village need you! Keep working hard.,85,encourage,,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.0,model-11-11-2020-18:50:13-PST-4.meta
270,237,2020-11-11 19:31:13.440189+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I cant do it,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-11-11-2020-18:50:13-PST-4.meta
271,238,2020-11-11 19:32:41.353047+00:00,233,0.0,0.0,3,-0.7777777777777778,True,help,:),51,nothing,,-1.0,1.0,-1.0,1.0,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta
272,239,2020-11-11 19:32:56.584275+00:00,233,0.0,0.0,3,-0.7777777777777778,True,Whats your name,This problem doesn’t stand a chance against us!,87,encourage,,-1.0,-1.0,-1.0,-0.10675704111205098,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta
273,233,2020-11-11 19:35:16.686654+00:00,233,0.0,0.0,3,-0.7777777777777778,True,lets brain storm,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,-1.0,-1.0,-1.0,-0.17215529576062882,-0.6,0.0,model-11-11-2020-18:50:13-PST-4.meta
274,240,2020-11-11 19:36:16.121377+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you give me a clue to solve this problem,:),51,nothing,True,-1.0,-0.698,-0.476,-0.035072750243886786,-0.6,0.1,model-11-11-2020-18:50:13-PST-4.meta
275,243,2020-11-11 19:38:33.892006+00:00,233,0.0,0.0,3,-0.7777777777777778,True,I'm stuck,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,-1.0,-1.0,0.3340000000000001,1.0,-0.6,0.1,model-11-11-2020-18:50:13-PST-4.meta
276,241,2020-11-11 19:38:55.784561+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hmmm,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,-1.0,-1.0,-1.0,-0.17455017184164945,-0.6,0.11,model-11-11-2020-18:50:13-PST-4.meta
277,242,2020-11-11 19:40:32.246687+00:00,233,0.0,0.0,3,-0.7777777777777778,True,hmmm,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-0.17455017184164945,-1.0,0.01,model-11-11-2020-18:50:13-PST-4.meta
278,244,2020-11-11 19:41:14.401698+00:00,233,0.0,0.0,3,-0.7777777777777778,True,can you help me please,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,-0.6666666666666666,0.25,-1.0,1.0,-0.9,0.1,model-11-11-2020-18:50:13-PST-4.meta
